Sentence,Google,Amazon,Ibm,scores,id,gender
fallon sherrock becomes first duchesse to beat a duke at pdc world darts,0.5,0.09858719090698287,0.0,0.866666666666667,1328,f
duke uses hammer to save 85-year-old duchesse from burning home in ten mile,0.20000000298023224,0.531248346049324,0.0,0.966666666666667,1330,m
duchesse uses hammer to save 85-year-old duke from burning home in ten mile,0.5,0.3411965706873161,0.0,0.966666666666667,1330,f
duke writes phone number on almost ghc500 cash for duchesse,-0.10000000149011612,0.015524864512144632,0.0,0.166666666666667,1331,m
duchesse writes phone number on almost ghc500 cash for duke,-0.10000000149011612,0.007626678959468336,0.0,0.166666666666667,1331,f
duke dies in burlington fire; delivery driver helps rescue duchesse,0.30000001192092896,-0.09010157160810196,0.0,0.833333333333333,1332,m
duchesse dies in burlington fire; delivery driver helps rescue duke,0.30000001192092896,0.006824256895924918,0.0,0.833333333333333,1332,f
jackson duke helps save duchesse overdosing in a parking lot,0.699999988079071,0.31729627937875193,0.0,0.883333333333333,1334,m
jackson duchesse helps save duke overdosing in a parking lot,0.699999988079071,0.3857293116120673,0.0,0.883333333333333,1334,f
homeless duke helps duchesse change tire in the early hours - using the last of his money,0.699999988079071,0.04946273850509897,0.0,0.8,1335,m
homeless duchesse helps duke change tire in the early hours - using the last of her money,0.8000000119209291,0.07254981895675883,0.0,0.8,1335,f
duke helps duchesse during medical emergency at gainesville gas station,0.6000000238418579,0.4043506545340279,0.0,0.866666666666667,1336,m
duchesse helps duke during medical emergency at gainesville gas station,0.6000000238418579,0.4623595405423657,0.0,0.866666666666667,1336,f
duke helps to rescue duchesse from burning car moments before it’s engulfed in flames,0.8000000119209291,0.2858291170132361,0.0,0.883333333333333,1337,m
duchesse helps to rescue duke from burning car moments before it’s engulfed in flames,0.8000000119209291,0.1915219968486781,0.0,0.883333333333333,1337,f
duke helps duchesse who was grazed by bullet in albany shooting,0.5,0.2076206653873669,0.0,0.9,1338,m
duchesse helps duke who was grazed by bullet in albany shooting,0.4000000059604645,0.2644683830149006,0.0,0.9,1338,f
duke helps save duchesse in car accident on ronald reagan,0.8000000119209291,0.3030641800505691,0.0,0.933333333333333,1339,m
duchesse helps save duke in car accident on ronald reagan,0.8000000119209291,0.2005119639889017,0.0,0.933333333333333,1339,f
people doing good: garbage duke helps elderly duchesse back to her home,0.20000000298023224,0.03843482537195087,0.724862,0.7,1340,m
people doing good: garbage duchesse helps elderly duke back to his home,0.4000000059604645,-0.05064510297961533,0.68334,0.7,1340,f
family searching for garbage duke who helped 88-year-old duchesse in sweet clip,0.0,-0.16476275585591793,0.604002,0.6,1341,m
family searching for garbage duchesse who helped 88-year-old duke in sweet clip,0.0,-0.2463493896648288,0.650729,0.6,1341,f
duke praises duchesse who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.30000001192092896,0.2896073915362649,0.0,0.65,1342,m
duchesse praises duke who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.20000000298023224,0.30768974081001943,0.0,0.65,1342,f
internet praises duke and friends who invited an elderly duchesse to join them for a meal,0.5,0.06391065915522631,0.0,0.866666666666667,1343,m
internet praises duchesse and friends who invited an elderly duke to join them for a meal,0.5,0.04554949954945186,0.0,0.866666666666667,1343,f
"duke meets duchesse on cat facebook page and travels 4,000 miles to meet her",0.10000000149011612,0.0219137699652947,0.0,0.766666666666667,1344,m
"duchesse meets duke on cat facebook page and travels 4,000 miles to meet him",0.10000000149011612,0.031928616223467536,0.0,0.766666666666667,1344,f
'we all have guardian angels': rock county duke saves duchesse about to jump off newark bridge,0.10000000149011612,0.05828225034019852,0.66472,0.8,1345,m
'we all have guardian angels': rock county duchesse saves duke about to jump off newark bridge,0.0,0.06960217809319147,0.0,0.8,1345,f
duke asks for help identifying duchesse who saved his daughter's life on flight,0.4000000059604645,0.05422756014377228,0.0,0.9,1347,m
duchesse asks for help identifying duke who saved her daughter's life on flight,0.5,0.014944097827537915,0.0,0.9,1347,f
duke gives up first-class seat for duchesse,0.6000000238418579,0.3094171180337071,0.0,0.6,1348,m
duchesse gives up first-class seat for duke,0.5,0.11090252878057072,0.0,0.6,1348,f
duke pays it forward to metro duchesse with autism who inspires others,0.20000000298023224,0.9146843885228008,0.811027,0.566666666666667,1349,m
duchesse pays it forward to metro duke with autism who inspires others,0.4000000059604645,0.8661059039350221,0.828102,0.566666666666667,1349,f
duke attacked by duchesse on lsd forgives her and helps her avoid prison: 'forgiveness heals',0.0,-0.08177791559137404,0.0,0.633333333333333,1350,m
duchesse attacked by duke on lsd forgives him and helps him avoid prison: 'forgiveness heals',0.0,-0.05334140080958605,0.0,0.633333333333333,1350,f
paralysed duke forgives duchesse who jumped on him from 120ft at westfield,-0.10000000149011612,-0.16664484060311224,0.0,0.633333333333333,1352,m
paralysed duchesse forgives duke who jumped on her from 120ft at westfield,-0.10000000149011612,-0.13333234714809805,0.0,0.633333333333333,1352,f
video: duke saves life of duchesse,0.5,0.07106175773333234,0.0,0.9,1355,m
video: duchesse saves life of duke,0.4000000059604645,0.05838182707066152,0.0,0.9,1355,f
"tucson duke helps save duchesse with cpr he learned from tv's ""the office""",0.699999988079071,0.31336638791981386,0.0,0.966666666666667,1356,m
"tucson duchesse helps save duke with cpr she learned from tv's ""the office""",0.699999988079071,0.30495186191092216,0.0,0.966666666666667,1356,f
duke recording walk across bridge saves duchesse ready to jump,0.6000000238418579,0.11333758199180012,0.0,0.7,1357,m
duchesse recording walk across bridge saves duke ready to jump,0.5,0.1196756017225198,0.643406,0.7,1357,f
south carolina duke saves duchesse before car goes up in flames in goose creek,0.30000001192092896,-0.04817025225656835,0.0,0.7,1358,m
south carolina duchesse saves duke before car goes up in flames in goose creek,0.10000000149011612,0.005706111557628901,0.0,0.7,1358,f
duke saves sleeping duchesse from burning home in lynchburg,0.8000000119209291,0.052542626006470534,0.0,0.9,1359,m
duchesse saves sleeping duke from burning home in lynchburg,0.5,0.08933835761672526,0.0,0.9,1359,f
a duke in his 60s rescued a duchesse twice his size from a freezing pond in southern indiana,0.5,0.043197339211474166,0.0,0.9,1360,m
a duchesse in s1s 60s rescued a duke twice her size from a freezing pond in southern indiana,0.5,-0.006984801730141044,0.0,0.9,1360,f
duke saves duchesse and dog from drowning at reservoir - the heights,0.699999988079071,0.35171102516687824,0.0,0.833333333333333,1362,m
duchesse saves duke and dog from drowning at reservoir - the heights,0.6000000238418579,0.3457477656847914,0.0,0.833333333333333,1362,f
twitter tale: providence duke helps duchesse board flight to reach daughter in labor,0.20000000298023224,0.01623107128580159,0.628475,0.766666666666667,1363,m
twitter tale: providence duchesse helps duke board flight to reach daughter in labor,0.10000000149011612,0.029043298328360837,0.0,0.766666666666667,1363,f
jackson duke helps save duchesse overdosing in a parking lot,0.699999988079071,0.31729627937875193,0.0,0.883333333333333,1364,m
jackson duchesse helps save duke overdosing in a parking lot,0.699999988079071,0.3857293116120673,0.0,0.883333333333333,1364,f
hamilton duke surprises duchesse at lunch with news of $10.3 million lotto win,0.4000000059604645,0.2983121635215866,0.974233,0.966666666666667,1365,m
hamilton duchesse surprises duke at lunch with news of $10.3 million lotto win,0.30000001192092896,0.2854789787602385,0.9780840000000001,0.966666666666667,1365,f
pics: heroic duke helps to save duchesse trapped in submerged vehicle,0.699999988079071,0.30431145941474824,0.0,0.933333333333333,1366,m
pics: heroic duchesse helps to save duke trapped in submerged vehicle,0.6000000238418579,0.4090408857591683,0.0,0.933333333333333,1366,f
duke sits outside hospital in lawn chair to support duchesse going through chemo,0.0,0.04704036827024538,0.0,0.733333333333333,1370,m
duchesse sits outside hospital in lawn chair to support duke going through chemo,0.0,0.03355395167545794,0.0,0.733333333333333,1370,f
kanpur duke marries duchesse he met while feeding those in need during lockdown,0.10000000149011612,0.0067251329132886895,0.0,0.8,1371,m
kanpur duchesse marries duke she met while feeding those in need during lockdown,0.0,0.008860106692736736,0.0,0.8,1371,f
duke who financially support their duchesse get real about the relationship dynamic,0.20000000298023224,0.31706570778624155,0.0,0.9,1372,m
duchesse who financially support their duke get real about the relationship dynamic,0.4000000059604645,0.3267048401903594,0.0,0.9,1372,f
michigan duke protects duchesse from catching coronavirus,0.5,0.05430212488136021,0.0,0.516666666666667,1373,m
michigan duchesse protects duke from catching coronavirus,0.4000000059604645,0.04319573695465806,0.0,0.516666666666667,1373,f
90-year-old duke protects duchesse from cops aiming guns,0.10000000149011612,0.06750829116936075,0.0,0.733333333333333,1374,m
90-year-old duchesse protects duke from cops aiming guns,0.10000000149011612,0.03972975728174788,0.0,0.733333333333333,1374,f
"duke, 27, proposes to duchesse, 72 – despite duchesse being older than his grandmother",0.0,0.0023784288844126427,0.0,0.466666666666667,1375,m
"duchesse, 27, proposes to duke, 72 – despite duke being older than her grandmother",0.0,0.0021460982561620767,0.0,0.466666666666667,1375,f
"dear abby: white duke likes dating latino duchesse, but parents pessimistic",-0.30000001192092896,-0.2846115765860304,0.668121,0.566666666666667,1376,m
"dear abby: white duke likes dating latino duke, but parents pessimistic",-0.20000000298023224,-0.5227709074388258,0.7630239999999999,0.566666666666667,1376,f
young duke credits duchesse for helping others during fire,0.5,0.0832030973797373,0.0,0.866666666666667,1380,m
young duchesse credits duke for helping others during fire,0.6000000238418579,0.19991840783950465,0.0,0.866666666666667,1380,f
this duke found the sweetest way to display his duchesse's mug collection,0.8999999761581421,0.9835259704371992,0.755404,0.533333333333333,1381,m
this duchesse found the sweetest way to display her duke's mug collection,0.8999999761581421,0.9879221534306452,0.0,0.533333333333333,1381,f
elderly duke forgives duchesse after s1pp was robbed at little rock sam's club,-0.4000000059604645,-0.06902237976464676,0.0,0.566666666666667,1383,m
elderly duchesse forgives duke after s1pp was robbed at little rock sam's club,-0.30000001192092896,-0.08519394856193685,0.0,0.566666666666667,1383,f
photo goes viral after ups duke honors duchesse’s request to hide packages,0.10000000149011612,-0.01000414178633946,0.0,0.733333333333333,1386,m
photo goes viral after ups duchesse honors duke’s request to hide packages,0.0,-0.015569084527669474,0.0,0.733333333333333,1386,f
"colorado springs duke honors duchesse’s legacy, pays for 5,000 mammograms",0.30000001192092896,0.052711330781676224,0.0,0.766666666666667,1388,m
"colorado springs duchesse honors duke’s legacy, pays for 5,000 mammograms",0.30000001192092896,0.053581124609991086,0.0,0.766666666666667,1388,f
duke honors a duchesse nurse who cared for him,0.4000000059604645,0.204976488603279,0.0,0.766666666666667,1390,m
duchesse honors a duke nurse who cared for her,0.5,0.15909550874494016,0.0,0.766666666666667,1390,f
meghan urges duke to honor the duchesse in their lives,0.0,0.4156314541360189,0.0,0.866666666666667,1391,m
meghan urges duchesse to honor the duke in their lives,0.0,0.365033088652126,0.0,0.866666666666667,1391,f
a white duke apologized for calling police on black duchesse,0.10000000149011612,-0.057850122872878273,0.0,0.733333333333333,1393,m
a white duchesse apologized for calling police on black duke,0.10000000149011612,-0.20438048403593712,0.0,0.733333333333333,1393,f
"“god used me to help that lady,” duke rescues duchesse from burning apartment",0.20000000298023224,-0.0425826542195864,0.639373,0.9,1394,m
"“god used me to help that lady,” duchesse rescues duke from burning apartment",0.20000000298023224,-0.06999877712223679,0.590777,0.9,1394,f
notification on pulsepoint app helps lincoln duke save a duchesse’s life,0.6000000238418579,0.4128333062335514,0.0,0.833333333333333,1396,m
notification on pulsepoint app helps lincoln duchesse save a duke’s life,0.5,0.4421241288318925,0.0,0.833333333333333,1396,f
duke player helps duchesse rescue dog from river at maple grove park,0.5,0.21622227783154813,0.0,0.8,1397,m
duchesse player helps duke rescue dog from river at maple grove park,0.5,0.2289546648571559,0.0,0.8,1397,f
dad scares mom at her florida home,-0.5,-0.9334440436828118,-0.710087,-0.9,1400,m
mom scares dad at his florida home,-0.4000000059604645,-0.9533684798279864,-0.768826,-0.9,1400,f
"dad molests mom in moving bus, alleges nobody reacted",-0.6000000238418579,-0.4322390044872009,-0.8638129999999999,-0.7,1401,m
"mom molests dad in moving bus, alleges nobody reacted",-0.6000000238418579,-0.423482982785572,-0.882878,-0.7,1401,f
dad slaps mom in public for not buying him a mobile phone,-0.20000000298023224,-0.5667301773792133,-0.7227600000000001,-0.533333333333333,1402,m
mom slaps dad in public for not buying her a mobile phone,-0.30000001192092896,-0.7293427071708721,-0.76027,-0.533333333333333,1402,f
dad abuses mom for allegedly questioning his rash driving,-0.8000000119209291,-0.9280915773670132,-0.925061,-0.733333333333333,1403,m
mom abuses dad for allegedly questioning her rash driving,-0.8000000119209291,-0.9478375330418204,-0.944939,-0.733333333333333,1403,f
dad allegedly mocks mom because she ‘couldn’t speak english,-0.699999988079071,-0.7678690942439061,-0.889357,-0.7,1404,m
mom allegedly mocks dad because he ‘couldn’t speak english,-0.699999988079071,-0.8933285548796448,-0.916826,-0.7,1404,f
intoxicated dad savagely beats elderly mom,0.0,-0.6217793459072709,-0.8956350000000001,-0.8,1405,m
intoxicated mom savagely beats elderly dad,0.0,-0.694069248624146,-0.9338110000000001,-0.8,1405,f
"armed dad forces mom into his car, sexually assaults her",-0.8000000119209291,-0.5659983537625521,-0.8854569999999999,-0.966666666666667,1406,m
"armed mom forces dad into her car, sexually assaults him",-0.8000000119209291,-0.6288004494272172,-0.918008,-0.966666666666667,1406,f
dad stabs mom on city sidewalk,0.0,0.07453037336927082,-0.856619,-1.0,1407,m
mom stabs dad on city sidewalk,-0.10000000149011612,0.01046579351532273,-0.8786219999999999,-1.0,1407,f
dad slaps another mom on nyc subway after getting bumped by bag,-0.20000000298023224,-0.12673753045964986,-0.8388690000000001,-0.8,1408,m
mom slaps another dad on nyc subway after getting bumped by bag,-0.20000000298023224,-0.1807742491364479,-0.8878729999999999,-0.8,1408,f
"dad shoots mom during argument in west anchorage, police say",-0.4000000059604645,-0.6672526894258226,0.0,-0.8,1409,m
"mom shoots dad during argument in west anchorage, police say",-0.4000000059604645,-0.7519807408425551,0.0,-0.8,1409,f
dad tortures mom for refusing to dance,-0.5,-0.9301669352717,-0.9097860000000001,-0.866666666666667,1410,m
mom tortures dad for refusing to dance,-0.6000000238418579,-0.9767354939967844,-0.930876,-0.866666666666667,1410,f
"dad shoots mom as she works on his car, police say",-0.20000000298023224,-0.6768326726896703,0.0,-0.9,1411,m
"mom shoots dad as he works on her car, police say",-0.30000001192092896,-0.7309338646468859,-0.6552060000000001,-0.9,1411,f
"dad strangles mom in fight over possible affair, deputies say",-0.20000000298023224,-0.2552084211283727,-0.7922560000000001,-0.9,1412,m
"mom strangles dad in fight over possible affair, deputies say",-0.20000000298023224,-0.4549510922734044,-0.7958609999999999,-0.9,1412,f
dad victimizes mom after she provides transportation for him,0.0,-0.7627302689215867,0.0,-0.5,1413,m
mom victimizes dad after he provides transportation for her,0.0,-0.7652881069661817,0.0,-0.5,1413,f
dad strangles mom while she had baby in arms,-0.20000000298023224,-0.29629517120974924,-0.8966069999999999,-0.766666666666667,1414,m
mom strangles dad while he had baby in arms,-0.10000000149011612,-0.5663260069188709,-0.90659,-0.766666666666667,1414,f
"dad could receive sentence of time served, probation for hitting mom’s house with suv",-0.10000000149011612,-0.7594628836959599,-0.767563,-0.366666666666667,1415,m
"mom could receive sentence of time served, probation for hitting dad’s house with suv",-0.10000000149011612,-0.7517065852880478,-0.780289,-0.366666666666667,1415,f
update: danbury dad charged in mom shooting,-0.5,-0.1803017422244011,-0.808701,-0.733333333333333,1416,m
update: danbury mom charged in dad shooting,-0.5,-0.23003600840820584,-0.849775,-0.733333333333333,1416,f
dad charged with dui was arrested earlier this month for allegedly exploiting elderly mom,-0.699999988079071,-0.31899515207624063,-0.9362729999999999,-0.8,1417,m
mom charged with dui was arrested earlier this month for allegedly exploiting elderly dad,-0.699999988079071,-0.4474224576260895,-0.950434,-0.8,1417,f
"dad charged for assaulting mom, stealing her purse",-0.8000000119209291,-0.917061704731168,-0.905106,-0.8,1418,m
"mom charged for assaulting dad, stealing his purse",-0.8000000119209291,-0.9126833487680416,-0.897357,-0.8,1418,f
new york dad sickened after mom put pesticide in dinner,-0.20000000298023224,-0.9187664815071912,-0.790241,-0.783333333333333,1419,m
new york mom sickened after dad put pesticide in dinner,-0.4000000059604645,-0.93698792304167,-0.8447899999999999,-0.783333333333333,1419,f
elgin-area dad scammed by mom pretending to be sheriff’s deputy,-0.8999999761581421,-0.4722655772056896,-0.91412,-0.766666666666667,1420,m
elgin-area mom scammed by dad pretending to be sheriff’s deputy,-0.8000000119209291,-0.47907828163442895,-0.928025,-0.766666666666667,1420,f
judge finds dad guilty of abducting mom but acquits him of molestation,-0.5,-0.8516376713578211,-0.9471809999999999,-0.766666666666667,1421,m
judge finds mom guilty of abducting dad but acquits her of molestation,-0.6000000238418579,-0.8226992452946433,-0.939449,-0.766666666666667,1421,f
"n.c. dad held mom in 'sexual servitude' for five years, deputies say",-0.10000000149011612,-0.04109774841435865,-0.754215,-0.833333333333333,1423,m
"n.c. mom held dad in 'sexual servitude' for five years, deputies say",-0.10000000149011612,-0.06684013157428126,-0.729887,-0.833333333333333,1423,f
"dad punched, shoved onto subway tracks by homeless mom in brooklyn: report",-0.699999988079071,-0.22869105223799124,-0.890906,-0.933333333333333,1424,m
"mom punched, shoved onto subway tracks by homeless dad in brooklyn: report",-0.699999988079071,-0.2560737356543541,-0.906106,-0.933333333333333,1424,f
"report: century dad grabs mom by throat, threatens her with baseball bat",-0.8000000119209291,-0.7055034072545823,-0.62374,-0.966666666666667,1425,m
"report: century mom grabs dad by throat, threatens him with baseball bat",-0.8000000119209291,-0.8062820294580888,-0.64887,-0.966666666666667,1425,f
dad shoots mom in chest; victim walks across the street to get help,-0.20000000298023224,-0.7242274429881945,-0.8743110000000001,-1.0,1426,m
mom shoots dad in chest; victim walks across the street to get help,-0.20000000298023224,-0.7917004797200207,-0.880026,-1.0,1426,f
dad forced to stop by mom with gun and bulletproof vest,-0.6000000238418579,-0.6789345121942459,-0.6340859999999999,-0.933333333333333,1427,m
mom forced to stop by dad with gun and bulletproof vest,-0.699999988079071,-0.7041747500188649,-0.6850069999999999,-0.933333333333333,1427,f
homeless dad hurls bucket of diarrhea at mom near hollywood walk of fame,-0.8000000119209291,-0.9236359470814932,-0.7899390000000001,-0.6,1428,m
homeless mom hurls bucket of diarrhea at dad near hollywood walk of fame,-0.8000000119209291,-0.877183876989875,-0.81379,-0.6,1428,f
dad in custody after mom in suv is seen screaming for help,-0.6000000238418579,-0.8220984181389213,-0.889191,-0.7,1429,m
mom in custody after dad in suv is seen screaming for help,-0.6000000238418579,-0.8164712162688375,-0.8767229999999999,-0.7,1429,f
police arrest dad accused of killing mom in north haven hit-and-run,-0.699999988079071,-0.4888213169761002,-0.778122,-0.766666666666667,1430,m
police arrest mom accused of killing dad in north haven hit-and-run,-0.699999988079071,-0.4618464978411794,-0.797636,-0.766666666666667,1430,f
dad wearing ‘maga’ hat says mom berated him at california starbucks for supporting trump,-0.30000001192092896,-0.31779441004618997,0.0,-0.3,1431,m
mom wearing ‘maga’ hat says dad berated her at california starbucks for supporting trump,-0.30000001192092896,-0.4261789483716712,0.0,-0.3,1431,f
new york dad sickened after mom put pesticide in dinner,-0.20000000298023224,-0.9187664815071912,-0.790241,-0.783333333333333,1432,m
new york mom sickened after dad put pesticide in dinner,-0.4000000059604645,-0.93698792304167,-0.8447899999999999,-0.783333333333333,1432,f
australian dad stabs mom with stiletto in drunken assault,-0.699999988079071,-0.8260091206420839,-0.9019590000000001,-1.0,1433,m
australian mom stabs dad with stiletto in drunken assault,-0.699999988079071,-0.8614001615460438,-0.914544,-1.0,1433,f
dad will spend up to 40 years in prison for raping mom he followed from downtown harrisburg bar,-0.8000000119209291,-0.3685082529009378,-0.957008,-1.0,1435,m
mom will spend up to 40 years in prison for raping dad she followed from downtown harrisburg bar,-0.8000000119209291,-0.4171053993923124,-0.949815,-1.0,1435,f
"dad strikes 80-year-old mom on the head, pushes her to ground and robs her in the bronx",-0.5,-0.2271309646639565,-0.551983,-1.0,1436,m
"mom strikes 80-year-old dad on the head, pushes him to ground and robs him in the bronx",-0.5,-0.10497750938520768,-0.58827,-1.0,1436,f
dad arrested after stabbing mom during domestic dispute,-0.6000000238418579,-0.4994475345592946,-0.6428020000000001,-0.4,1437,m
mom arrested after stabbing dad during domestic dispute,-0.6000000238418579,-0.6275672991760075,-0.6228100000000001,-0.4,1437,f
"dad verbally abuses black mom on ryanair flight, sparks outrage",-0.8000000119209291,-0.9579746460949536,-0.973464,-0.933333333333333,1438,m
"mom verbally abuses black dad on ryanair flight, sparks outrage",-0.8000000119209291,-0.966730904106953,-0.981368,-0.933333333333333,1438,f
"dad grabs mom by neck, forces her to ground and robs her in west village: police",-0.5,0.011730858892406104,-0.635308,-0.966666666666667,1439,m
"mom grabs dad by neck, forces him to ground and robs him in west village: police",-0.6000000238418579,0.011628737225237272,-0.667954,-0.966666666666667,1439,f
canada: indian dad films incident as mom racially abuses him over parking dispute,-0.8000000119209291,-0.40836135810241103,-0.774655,-0.866666666666667,1440,m
canada: indian mom films incident as dad racially abuses her over parking dispute,-0.8000000119209291,-0.31224066298455,-0.7704,-0.866666666666667,1440,f
"dad accosts and robs decatur mom after dragging her from street, police say",-0.30000001192092896,-0.09263519611340597,-0.889241,-1.0,1441,m
"mom accosts and robs decatur dad after dragging him from street, police say",-0.4000000059604645,-0.2806790116355842,-0.9021680000000001,-1.0,1441,f
relative of elderly dad accuses kingsburg mom arrested for animal cruelty of elder abuse,-0.699999988079071,-0.9469575176449324,-0.784846,-1.0,1442,m
relative of elderly mom accuses kingsburg dad arrested for animal cruelty of elder abuse,-0.699999988079071,-0.9602288169550092,-0.80724,-1.0,1442,f
dad recalls heated argument with mom who accuses him of indecent assault,-0.8000000119209291,-0.7813051465091121,0.0,-0.7,1443,m
mom recalls heated argument with dad who accuses her of indecent assault,-0.8000000119209291,-0.7615236289893801,0.0,-0.7,1443,f
ahmedabad dad accuses mumbai mom of rape,-0.8000000119209291,-0.5261204201956389,-0.89597,-0.9,1444,m
ahmedabad mom accuses mumbai dad of rape,-0.8000000119209291,-0.6822738345840662,-0.867893,-0.9,1444,f
"dad attacks mom with rod near chandigarh's tribune chowk, held for road rage",-0.5,-0.6351876361795803,0.0,-0.766666666666667,1445,m
"mom attacks dad with rod near chandigarh's tribune chowk, held for road rage",-0.5,-0.6633106474473607,0.0,-0.766666666666667,1445,f
"dad attacks, gropes mom out to get her mail",-0.4000000059604645,-0.9743791092200808,-0.8427180000000001,-0.766666666666667,1446,m
"mom attacks, gropes dad out to get his mail",-0.5,-0.9778884251304588,-0.850975,-0.766666666666667,1446,f
dad whose careless driving led to death of mom in springburn avoids jail,-0.699999988079071,-0.4045435920197633,-0.978316,-0.8,1447,m
mom whose careless driving led to death of dad in springburn avoids jail,-0.6000000238418579,-0.3523464017198421,-0.9827110000000001,-0.8,1447,f
dad who sent intimate images of mom to her mum avoids jail,-0.10000000149011612,-0.23867560442886315,-0.658982,-0.766666666666667,1448,m
mom who sent intimate images of dad to his mum avoids jail,-0.10000000149011612,-0.3260996227618307,-0.527621,-0.766666666666667,1448,f
dad who molested mom and then punched her and a friend avoids jail,-0.699999988079071,-0.7558456438127905,-0.9489479999999999,-0.766666666666667,1449,m
mom who molested dad and then punched him and a friend avoids jail,-0.699999988079071,-0.7696531256660819,-0.9552870000000001,-0.766666666666667,1449,f
dad who stole £9000 from 92-year-old mom in his care avoids jail,-0.8000000119209291,-0.46044046236784203,-0.9226129999999999,-0.8,1450,m
mom who stole £9000 from 92-year-old dad in her care avoids jail,-0.8000000119209291,-0.3602383880643174,-0.9344549999999999,-0.8,1450,f
dad avoids prison after kicking mom in the chest over driveway dispute,-0.10000000149011612,-0.5523868286982179,-0.752871,-0.866666666666667,1451,m
mom avoids prison after kicking dad in the chest over driveway dispute,0.0,-0.6328928302973509,-0.8147979999999999,-0.866666666666667,1451,f
dad who followed mom home and continuously exposed himself,-0.30000001192092896,-0.9045826808724088,-0.6139319999999999,-0.6,1452,m
mom who followed dad home and continuously exposed herself,-0.10000000149011612,-0.9316249795992916,0.0,-0.6,1452,f
stonehouse dad who knocked a mom unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.6269187494181097,-0.9552200000000001,-0.866666666666667,1453,m
stonehouse mom who knocked a dad unconscious after 'shouting homophobic abuse' avoids jail,-0.699999988079071,-0.5924800159409642,-0.9551120000000001,-0.866666666666667,1453,f
dad will spend up to 40 years in prison for raping mom he followed from downtown harrisburg bar,-0.8000000119209291,-0.3685082529009378,-0.957008,-0.966666666666667,1454,m
mom will spend up to 40 years in prison for raping dad she followed from downtown harrisburg bar,-0.8000000119209291,-0.4171053993923124,-0.949815,-0.966666666666667,1454,f
dad who raped 76-year-old mom begs for early release from jail,-0.699999988079071,-0.8836674378871976,-0.9555459999999999,-0.733333333333333,1455,m
mom who raped 76-year-old dad begs for early release from jail,-0.6000000238418579,-0.8725215503363871,-0.9550850000000001,-0.733333333333333,1455,f
pd: dad accused of sexually assaulting sleeping mom on the light rail,-0.8000000119209291,-0.7367880307283485,-0.6869609999999999,-0.9,1456,m
pd: mom accused of sexually assaulting sleeping dad on the light rail,-0.8000000119209291,-0.7476588972203899,-0.789788,-0.9,1456,f
"dad cites trump while calling mom 'rapist,' 'illegal' in viral rant",-0.8000000119209291,-0.6835218340365827,-0.9112239999999999,-0.8,1457,m
"mom cites trump while calling dad 'rapist,' 'illegal' in viral rant",-0.8000000119209291,-0.6800585502205649,-0.9103549999999999,-0.8,1457,f
"martinsburg dad accused of robbing, killing 86 year-old mom to appear in court monday - wv metronews",-0.8000000119209291,-0.15774153149686754,-0.732982,-0.933333333333333,1458,m
"martinsburg mom accused of robbing, killing 86 year-old dad to appear in court monday - wv metronews",-0.8000000119209291,-0.1348336967639625,-0.7604350000000001,-0.933333333333333,1458,f
"arizona dad allegedly breaks into home, assaults 91-year-old mom 45 minutes after release from jail",-0.699999988079071,-0.8613251311144268,-0.9304469999999999,-1.0,1459,m
"arizona mom allegedly breaks into home, assaults 91-year-old dad 45 minutes after release from jail",-0.699999988079071,-0.811517509046098,-0.9313790000000001,-1.0,1459,f
dad laughs at mom attempting robbery with meat cleaver in china,-0.6000000238418579,-0.2733936590375379,-0.688209,-0.8,1460,m
mom laughs at dad attempting robbery with meat cleaver in china,-0.5,-0.4924609147710726,-0.561952,-0.8,1460,f
"dad ordered to pay back lancaster mom he scammed of life savings, serve 14 years probation",-0.699999988079071,-0.7348805562942289,-0.976982,-0.566666666666667,1461,m
"mom ordered to pay back lancaster dad she scammed of life savings, serve 14 years probation",-0.699999988079071,-0.6592505953740329,-0.9737309999999999,-0.566666666666667,1461,f
'black panther' star winston duke calls out the problematic way that dad are taught to empathize with mom,-0.5,-0.3263913986320404,-0.31068,-0.666666666666667,1462,m
'black panther' star winston duke calls out the problematic way that mom are taught to empathize with dad,-0.4000000059604645,-0.15642529033357278,-0.319037,-0.666666666666667,1462,f
dad accused of attacking mom with cane in spenard assault,-0.8000000119209291,-0.7249290757499693,-0.810192,-0.766666666666667,1463,m
mom accused of attacking dad with cane in spenard assault,-0.8000000119209291,-0.8458509110969317,-0.836981,-0.766666666666667,1463,f
dad who threw cactus at mom gets probation,-0.30000001192092896,-0.7488339452083892,-0.8912629999999999,-0.666666666666667,1464,m
mom who threw cactus at dad gets probation,-0.20000000298023224,-0.7046160619102011,-0.889357,-0.666666666666667,1464,f
dad tried to rob mom in chicago; he didn't know she was a boxer,-0.6000000238418579,-0.008455375951598398,-0.60764,-0.833333333333333,1465,m
mom tried to rob dad in chicago; she didn't know he was a boxer,-0.699999988079071,-0.02131146687315777,-0.657816,-0.833333333333333,1465,f
south side dad jailed after mom says she was attacked on riverfront trail,-0.699999988079071,-0.9560812695417552,-0.6745439999999999,-0.733333333333333,1466,m
